ReviewID,DestinationID,UserID,Rating,ReviewText,Name_x,State,Type,Popularity,BestTimeToVisit,Name_y,Email,Preferences,Gender,NumberOfAdults,NumberOfChildren
687,391,324,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.937176476917816,Nov-Feb,Rohan,rohan@example.com,"City, Historical",Male,1,1
688,555,556,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.04217651721199,Apr-Jun,Aditya,aditya@example.com,"Beaches, Historical",Male,1,0
689,924,839,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.644015149109247,Sep-Mar,Kavya,kavya@example.com,"Nature, Adventure",Female,1,1
690,629,797,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.674024425319291,Sep-Mar,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1,0
691,851,520,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.33544112557844,Nov-Feb,Isha,isha@example.com,"Beaches, Historical",Female,2,0
692,391,671,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.937176476917816,Nov-Feb,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
693,388,314,2,A historical wonder,Jaipur City,Rajasthan,City,9.151665484353009,Oct-Mar,Kavya,kavya@example.com,"Nature, Adventure",Female,2,1
694,475,696,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.439314463538002,Apr-Jun,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
695,318,624,5,Loved the beaches!,Jaipur City,Rajasthan,City,7.79913244942954,Oct-Mar,Tanvi,tanvi@example.com,"City, Historical",Female,1,0
696,455,916,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.889359194048391,Apr-Jun,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
697,421,147,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.912423770627766,Nov-Feb,Riya,riya@example.com,"City, Historical",Female,2,1
698,954,855,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.192148287990324,Sep-Mar,Pooja,pooja@example.com,"City, Historical",Female,1,1
699,169,163,1,A historical wonder,Kerala Backwaters,Kerala,Nature,7.686748942635202,Sep-Mar,Diya,diya@example.com,"Beaches, Historical",Female,2,2
700,333,160,1,Incredible monument!,Jaipur City,Rajasthan,City,7.632343966795443,Oct-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,2,2
701,61,184,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.255411351531992,Nov-Feb,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
702,766,118,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.145328815121932,Nov-Feb,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
703,386,594,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.46333200145262,Nov-Feb,Tanvi,tanvi@example.com,"City, Historical",Female,1,0
704,510,993,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.380186804036049,Apr-Jun,Ritvik,ritvik@example.com,"City, Historical",Male,1,2
705,810,359,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.161053310539785,Apr-Jun,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
706,890,454,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.743039575412055,Apr-Jun,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
707,940,635,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.737707489631597,Apr-Jun,Arjun,arjun@example.com,"Nature, Adventure",Male,1,0
708,942,265,3,A historical wonder,Goa Beaches,Goa,Beach,8.702652455921308,Nov-Mar,Dhruv,dhruv@example.com,"Beaches, Historical",Male,1,0
709,64,779,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.995381521960635,Sep-Mar,Diya,diya@example.com,"Nature, Adventure",Female,2,1
710,211,351,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.188261257930963,Nov-Feb,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
711,343,469,4,A historical wonder,Jaipur City,Rajasthan,City,7.873481445510227,Oct-Mar,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,0
712,595,377,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.446618127599066,Apr-Jun,Isha,isha@example.com,"Nature, Adventure",Female,2,0
713,921,61,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.685684922550122,Nov-Feb,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,2
714,929,843,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.66318905277383,Sep-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
715,334,168,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.710665370439624,Sep-Mar,Riya,riya@example.com,"City, Historical",Female,1,2
716,274,745,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.777024607207728,Sep-Mar,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
717,500,934,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.940107797681996,Apr-Jun,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
718,657,329,2,Incredible monument!,Goa Beaches,Goa,Beach,9.350623282972432,Nov-Mar,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2,2
719,451,314,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.948981237202266,Nov-Feb,Kavya,kavya@example.com,"Nature, Adventure",Female,2,1
720,961,576,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.385107105120452,Nov-Feb,Meera,meera@example.com,"City, Historical",Female,2,0
721,699,49,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.6569626144692755,Sep-Mar,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,1
722,547,190,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.645510418904573,Nov-Mar,Anika,anika@example.com,"Beaches, Historical",Female,1,0
723,526,948,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.798076955318615,Nov-Feb,Hitesh,hitesh@example.com,"City, Historical",Male,1,0
724,270,36,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.434929744953086,Apr-Jun,Arjun,arjun@example.com,"City, Historical",Male,2,2
725,67,468,3,Loved the beaches!,Goa Beaches,Goa,Beach,7.593468221686345,Nov-Mar,Aditya,aditya@example.com,"City, Historical",Male,1,0
726,94,225,2,A historical wonder,Kerala Backwaters,Kerala,Nature,7.678657960181018,Sep-Mar,Isha,isha@example.com,"City, Historical",Female,2,0
727,975,398,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.780722103503646,Apr-Jun,Anika,anika@example.com,"Nature, Adventure",Female,1,1
728,865,344,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.989187748130234,Apr-Jun,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,1
729,608,158,1,A historical wonder,Jaipur City,Rajasthan,City,8.443802951781302,Oct-Mar,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
730,174,871,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.360692114959477,Sep-Mar,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
731,618,303,1,Loved the beaches!,Jaipur City,Rajasthan,City,8.39215366577806,Oct-Mar,Riya,riya@example.com,"City, Historical",Female,2,2
732,456,655,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.509850241166378,Nov-Feb,Kavya,kavya@example.com,"Beaches, Historical",Female,1,1
733,640,188,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714714967838,Apr-Jun,Kavya,kavya@example.com,"Nature, Adventure",Female,1,0
734,649,780,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.167683021047935,Sep-Mar,Meera,meera@example.com,"City, Historical",Female,2,0
735,806,447,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.576757876815993,Nov-Feb,Aarav,aarav@example.com,"City, Historical",Male,2,2
736,638,762,1,Incredible monument!,Jaipur City,Rajasthan,City,9.315119560288965,Oct-Mar,Isha,isha@example.com,"City, Historical",Female,2,0
737,928,165,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.026833743679079,Oct-Mar,Arjun,arjun@example.com,"City, Historical",Male,2,0
738,587,418,1,A historical wonder,Goa Beaches,Goa,Beach,7.768523623167793,Nov-Mar,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
739,141,464,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.618133331669091,Nov-Feb,Meera,meera@example.com,"Nature, Adventure",Female,1,1
740,949,908,5,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.087608839185751,Sep-Mar,Anika,anika@example.com,"Nature, Adventure",Female,2,1
741,830,838,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.928094923060946,Apr-Jun,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
742,103,454,3,Incredible monument!,Jaipur City,Rajasthan,City,9.293866271159713,Oct-Mar,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
743,771,782,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.129988976860952,Nov-Feb,Aditya,aditya@example.com,"Nature, Adventure",Male,1,0
744,859,746,2,A historical wonder,Kerala Backwaters,Kerala,Nature,7.921623278868692,Sep-Mar,Pooja,pooja@example.com,"Nature, Adventure",Female,2,1
745,755,616,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.734281734271488,Apr-Jun,Isha,isha@example.com,"Beaches, Historical",Female,1,0
746,909,191,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.740400669784297,Sep-Mar,Karan,karan@example.com,"Nature, Adventure",Male,2,1
747,808,969,5,A historical wonder,Jaipur City,Rajasthan,City,8.01406881114496,Oct-Mar,Aditya,aditya@example.com,"City, Historical",Male,1,1
748,53,862,1,Incredible monument!,Jaipur City,Rajasthan,City,8.399568313158765,Oct-Mar,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
749,297,66,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.633292996550987,Nov-Mar,Aarav,aarav@example.com,"City, Historical",Male,1,2
750,646,832,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.90349451280123,Nov-Feb,Meera,meera@example.com,"Beaches, Historical",Female,2,1
751,533,140,4,Incredible monument!,Jaipur City,Rajasthan,City,7.692409735196847,Oct-Mar,Meera,meera@example.com,"Nature, Adventure",Female,1,2
752,576,524,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.450301921040447,Nov-Feb,Diya,diya@example.com,"Nature, Adventure",Female,2,2
753,132,898,5,A historical wonder,Goa Beaches,Goa,Beach,8.188672007745929,Nov-Mar,Pooja,pooja@example.com,"Beaches, Historical",Female,2,0
754,188,626,3,Incredible monument!,Jaipur City,Rajasthan,City,8.202625978518912,Oct-Mar,Rohan,rohan@example.com,"Nature, Adventure",Male,2,0
755,110,182,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.885980061188206,Apr-Jun,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,1
756,349,914,5,A historical wonder,Kerala Backwaters,Kerala,Nature,8.18621530520951,Sep-Mar,Dhruv,dhruv@example.com,"Nature, Adventure",Male,1,2
757,624,14,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.331131728498399,Sep-Mar,Meera,meera@example.com,"Nature, Adventure",Female,2,2
758,717,199,5,Loved the beaches!,Goa Beaches,Goa,Beach,8.367306496099209,Nov-Mar,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1,0
759,348,454,5,A historical wonder,Jaipur City,Rajasthan,City,8.013552975522641,Oct-Mar,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
760,387,873,4,Incredible monument!,Goa Beaches,Goa,Beach,8.763403696969464,Nov-Mar,Anika,anika@example.com,"City, Historical",Female,2,0
761,493,478,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.878936494411294,Oct-Mar,Arjun,arjun@example.com,"Beaches, Historical",Male,2,0
762,243,884,4,A historical wonder,Jaipur City,Rajasthan,City,9.068862539358657,Oct-Mar,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,0
763,362,315,1,Incredible monument!,Goa Beaches,Goa,Beach,8.908499371844,Nov-Mar,Arjun,arjun@example.com,"City, Historical",Male,2,0
764,897,789,1,Loved the beaches!,Goa Beaches,Goa,Beach,8.342976753551683,Nov-Mar,Ritvik,ritvik@example.com,"City, Historical",Male,2,1
765,825,836,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.943715893520679,Apr-Jun,Pooja,pooja@example.com,"Nature, Adventure",Female,2,0
766,46,753,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.66663306287539,Nov-Feb,Riya,riya@example.com,"City, Historical",Female,2,1
767,417,894,4,Loved the beaches!,Goa Beaches,Goa,Beach,7.799317152894507,Nov-Mar,Isha,isha@example.com,"City, Historical",Female,2,0
768,889,52,3,A historical wonder,Kerala Backwaters,Kerala,Nature,9.002930521303405,Sep-Mar,Diya,diya@example.com,"Beaches, Historical",Female,2,1
769,642,791,2,Incredible monument!,Goa Beaches,Goa,Beach,9.304705550324336,Nov-Mar,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1,0
770,177,373,2,Loved the beaches!,Goa Beaches,Goa,Beach,9.446896779006565,Nov-Mar,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,2
771,782,869,2,A historical wonder,Goa Beaches,Goa,Beach,8.99783225118662,Nov-Mar,Karan,karan@example.com,"Nature, Adventure",Male,1,1
772,445,465,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.845173227424654,Apr-Jun,Aditya,aditya@example.com,"City, Historical",Male,1,1
773,776,639,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.459363313306993,Nov-Feb,Ishaan,ishaan@example.com,"City, Historical",Male,1,2
774,997,187,4,A historical wonder,Goa Beaches,Goa,Beach,8.203518828553301,Nov-Mar,Isha,isha@example.com,"Beaches, Historical",Female,1,0
775,122,252,4,Incredible monument!,Goa Beaches,Goa,Beach,7.791202932648026,Nov-Mar,Arjun,arjun@example.com,"City, Historical",Male,2,2
776,663,984,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.822604311521562,Oct-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,2,1
777,645,859,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.16102966115886,Apr-Jun,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,1
778,415,134,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.650437608917823,Apr-Jun,Anika,anika@example.com,"Nature, Adventure",Female,1,0
779,209,886,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.650543289908463,Sep-Mar,Ritvik,ritvik@example.com,"Beaches, Historical",Male,1,1
780,389,427,3,A historical wonder,Kerala Backwaters,Kerala,Nature,9.40914617773771,Sep-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,1,0
781,873,665,3,Incredible monument!,Jaipur City,Rajasthan,City,9.231967797202106,Oct-Mar,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,1
782,770,189,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.08102960007878,Apr-Jun,Meera,meera@example.com,"City, Historical",Female,1,1
783,464,4,3,A historical wonder,Kerala Backwaters,Kerala,Nature,8.555128223838274,Sep-Mar,Anika,anika@example.com,"Beaches, Historical",Female,1,0
784,420,642,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.333012518480867,Apr-Jun,Aanya,aanya@example.com,"City, Historical",Female,1,1
785,537,622,4,Loved the beaches!,Goa Beaches,Goa,Beach,9.187047298341549,Nov-Mar,Karan,karan@example.com,"Beaches, Historical",Male,2,0
786,628,489,5,A historical wonder,Jaipur City,Rajasthan,City,9.28390783788805,Oct-Mar,Rohan,rohan@example.com,"City, Historical",Male,2,1
787,696,898,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.627961321716496,Nov-Feb,Pooja,pooja@example.com,"Beaches, Historical",Female,2,0
788,220,261,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.869504608299943,Apr-Jun,Ishaan,ishaan@example.com,"City, Historical",Male,2,2
789,775,867,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.079156318407351,Apr-Jun,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
790,381,142,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.30052503102598,Nov-Feb,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,1
791,676,149,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.263552559071387,Nov-Feb,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,0
792,625,433,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.352057126187718,Apr-Jun,Pooja,pooja@example.com,"Beaches, Historical",Female,2,1
793,620,191,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.896288153040157,Apr-Jun,Karan,karan@example.com,"Nature, Adventure",Male,2,1
794,762,23,4,Loved the beaches!,Goa Beaches,Goa,Beach,8.147811499679674,Nov-Mar,Arjun,arjun@example.com,"Nature, Adventure",Male,2,1
795,699,140,2,A historical wonder,Kerala Backwaters,Kerala,Nature,7.6569626144692755,Sep-Mar,Meera,meera@example.com,"Nature, Adventure",Female,1,2
796,488,561,3,Incredible monument!,Jaipur City,Rajasthan,City,8.654607164170207,Oct-Mar,Vivaan,vivaan@example.com,"City, Historical",Male,2,1
797,517,70,4,Loved the beaches!,Goa Beaches,Goa,Beach,8.715019439382655,Nov-Mar,Rohan,rohan@example.com,"Beaches, Historical",Male,1,2
798,459,705,5,A historical wonder,Kerala Backwaters,Kerala,Nature,8.231034030468606,Sep-Mar,Aanya,aanya@example.com,"City, Historical",Female,1,2
799,470,4,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.93195095213289,Apr-Jun,Anika,anika@example.com,"Beaches, Historical",Female,1,0
800,261,541,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.083688761192684,Nov-Feb,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,1
801,992,213,1,A historical wonder,Goa Beaches,Goa,Beach,8.114747172536235,Nov-Mar,Aarav,aarav@example.com,"City, Historical",Male,1,2
802,255,646,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.59789687012441,Apr-Jun,Meera,meera@example.com,"Beaches, Historical",Female,1,1
803,378,479,4,Loved the beaches!,Jaipur City,Rajasthan,City,9.36474701059834,Oct-Mar,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,0
804,643,197,1,A historical wonder,Jaipur City,Rajasthan,City,9.300321813290449,Oct-Mar,Anika,anika@example.com,"Nature, Adventure",Female,1,1
805,118,255,1,Incredible monument!,Jaipur City,Rajasthan,City,7.69898565359074,Oct-Mar,Diya,diya@example.com,"City, Historical",Female,2,1
806,217,580,4,Loved the beaches!,Goa Beaches,Goa,Beach,9.14476464169103,Nov-Mar,Riya,riya@example.com,"Beaches, Historical",Female,1,0
807,347,21,3,A historical wonder,Goa Beaches,Goa,Beach,7.920959927553192,Nov-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,1,0
808,950,506,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.671909274040946,Apr-Jun,Aanya,aanya@example.com,"Nature, Adventure",Female,2,1
809,535,872,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.177624039641806,Apr-Jun,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,1
810,814,272,1,A historical wonder,Kerala Backwaters,Kerala,Nature,7.589205999248015,Sep-Mar,Arjun,arjun@example.com,"Nature, Adventure",Male,2,0
811,454,727,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.250765565651493,Sep-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,1,1
812,12,402,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.084317505906522,Nov-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
813,222,258,3,A historical wonder,Goa Beaches,Goa,Beach,8.240843057485613,Nov-Mar,Hitesh,hitesh@example.com,"City, Historical",Male,2,1
814,633,944,1,Incredible monument!,Jaipur City,Rajasthan,City,8.038341365095178,Oct-Mar,Riya,riya@example.com,"Nature, Adventure",Female,2,0
815,95,324,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.18716561676901,Apr-Jun,Rohan,rohan@example.com,"City, Historical",Male,1,1
816,164,709,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.81836693407545,Sep-Mar,Karan,karan@example.com,"Beaches, Historical",Male,2,1
817,598,917,1,Incredible monument!,Jaipur City,Rajasthan,City,7.754720778868718,Oct-Mar,Anika,anika@example.com,"Nature, Adventure",Female,2,2
818,102,470,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.901206474541698,Nov-Mar,Arjun,arjun@example.com,"Nature, Adventure",Male,2,1
819,317,852,1,A historical wonder,Goa Beaches,Goa,Beach,8.61779577553025,Nov-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,2,2
820,29,961,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.320514389999829,Sep-Mar,Isha,isha@example.com,"Beaches, Historical",Female,1,2
821,46,410,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.66663306287539,Nov-Feb,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,0
822,130,385,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.46063445778344,Apr-Jun,Pooja,pooja@example.com,"Beaches, Historical",Female,2,2
823,415,878,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.650437608917823,Apr-Jun,Meera,meera@example.com,"Nature, Adventure",Female,1,2
824,600,924,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.390934664335951,Apr-Jun,Tanvi,tanvi@example.com,"City, Historical",Female,1,1
825,598,641,4,A historical wonder,Jaipur City,Rajasthan,City,7.754720778868718,Oct-Mar,Karan,karan@example.com,"Nature, Adventure",Male,2,2
826,377,538,1,Incredible monument!,Goa Beaches,Goa,Beach,7.92228615054826,Nov-Mar,Anika,anika@example.com,"Beaches, Historical",Female,2,1
827,712,242,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.810464389396717,Nov-Mar,Isha,isha@example.com,"Nature, Adventure",Female,2,1
828,784,364,4,A historical wonder,Kerala Backwaters,Kerala,Nature,8.317882740052342,Sep-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,2,2
829,9,307,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.260450137338132,Sep-Mar,Pooja,pooja@example.com,"Beaches, Historical",Female,2,1
830,610,834,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.940660734256079,Apr-Jun,Vivaan,vivaan@example.com,"City, Historical",Male,2,1
831,287,126,4,A historical wonder,Goa Beaches,Goa,Beach,9.171525350501778,Nov-Mar,Isha,isha@example.com,"City, Historical",Female,1,0
832,447,831,5,Incredible monument!,Goa Beaches,Goa,Beach,8.888745118422108,Nov-Mar,Pooja,pooja@example.com,"City, Historical",Female,2,2
833,436,40,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.728114076451941,Nov-Feb,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
834,160,730,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.0366846404497,Apr-Jun,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,1
835,668,794,3,Incredible monument!,Jaipur City,Rajasthan,City,7.593849734423116,Oct-Mar,Meera,meera@example.com,"Nature, Adventure",Female,2,1
836,775,52,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.079156318407351,Apr-Jun,Diya,diya@example.com,"Beaches, Historical",Female,2,1
837,82,877,4,A historical wonder,Goa Beaches,Goa,Beach,8.067416540924038,Nov-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,2,2
838,13,644,1,Incredible monument!,Jaipur City,Rajasthan,City,9.114721643188815,Oct-Mar,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1,0
839,481,705,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.347502107586056,Nov-Feb,Aanya,aanya@example.com,"City, Historical",Female,1,2
840,341,660,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.408281456588794,Nov-Feb,Tanvi,tanvi@example.com,"City, Historical",Female,2,2
841,132,971,5,Incredible monument!,Goa Beaches,Goa,Beach,8.188672007745929,Nov-Mar,Diya,diya@example.com,"Nature, Adventure",Female,2,2
842,974,666,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.686987873824284,Sep-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
843,977,970,3,A historical wonder,Goa Beaches,Goa,Beach,8.499576395856343,Nov-Mar,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,0
844,698,449,4,Incredible monument!,Jaipur City,Rajasthan,City,8.305889899010864,Oct-Mar,Aditya,aditya@example.com,"Nature, Adventure",Male,2,1
845,215,749,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.584036611041155,Apr-Jun,Isha,isha@example.com,"Nature, Adventure",Female,1,0
846,121,428,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.624112218256297,Nov-Feb,Anika,anika@example.com,"Nature, Adventure",Female,1,2
847,651,755,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.464391796425565,Nov-Feb,Arjun,arjun@example.com,"Nature, Adventure",Male,2,2
848,786,451,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.389205905418272,Nov-Feb,Rohan,rohan@example.com,"Beaches, Historical",Male,1,1
849,523,71,1,A historical wonder,Jaipur City,Rajasthan,City,8.998307150645953,Oct-Mar,Kavya,kavya@example.com,"Nature, Adventure",Female,2,2
850,103,799,4,Incredible monument!,Jaipur City,Rajasthan,City,9.293866271159713,Oct-Mar,Riya,riya@example.com,"Beaches, Historical",Female,1,2
851,311,765,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.093952306204637,Nov-Feb,Hitesh,hitesh@example.com,"City, Historical",Male,2,0
852,464,286,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.555128223838274,Sep-Mar,Vivaan,vivaan@example.com,"Beaches, Historical",Male,2,2
853,207,538,3,Incredible monument!,Goa Beaches,Goa,Beach,8.560557283746103,Nov-Mar,Anika,anika@example.com,"Beaches, Historical",Female,2,1
854,129,95,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.066328357904666,Sep-Mar,Kavya,kavya@example.com,"Nature, Adventure",Female,2,1
855,791,961,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.42168809807716,Nov-Feb,Isha,isha@example.com,"Beaches, Historical",Female,1,2
856,579,667,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.598752880266343,Sep-Mar,Vivaan,vivaan@example.com,"Beaches, Historical",Male,2,1
857,692,414,5,Loved the beaches!,Goa Beaches,Goa,Beach,8.822980009436904,Nov-Mar,Aanya,aanya@example.com,"City, Historical",Female,1,2
858,364,693,4,A historical wonder,Kerala Backwaters,Kerala,Nature,8.029543990563425,Sep-Mar,Aditya,aditya@example.com,"City, Historical",Male,2,0
